"No.","Time","Source","Destination","Protocol","Length","Info"
"5663","338.495728","49.44.213.34","172.20.48.201","TCP","60","443  >  65370 [ACK] Seq=501 Ack=984 Win=32000 Len=0"
"5664","338.495728","157.240.23.53","172.20.48.201","TCP","60","443  >  65373 [ACK] Seq=489 Ack=971 Win=65024 Len=0"
"5665","338.497226","49.44.63.97","172.20.48.201","TLSv1.3","225","Application Data, Application Data, Application Data"
"5666","338.497226","49.44.246.164","172.20.48.201","TCP","60","443  >  65369 [ACK] Seq=502 Ack=987 Win=32000 Len=0"
"5667","338.497263","172.20.48.201","49.44.63.97","TCP","54","65372  >  443 [ACK] Seq=981 Ack=672 Win=261376 Len=0"
"5668","338.498762","172.20.48.201","157.240.192.55","TCP","54","65365  >  5222 [ACK] Seq=1121 Ack=3916 Win=65280 Len=0"
"5669","338.534657","49.44.172.226","172.20.48.201","TLSv1.3","89","Application Data"
"5670","338.534657","157.240.23.53","172.20.48.201","TLSv1.3","89","Application Data"
"5671","338.534713","172.20.48.201","49.44.172.226","TCP","54","65371  >  443 [ACK] Seq=984 Ack=536 Win=261376 Len=0"
"5672","338.534747","172.20.48.201","157.240.23.53","TCP","54","65373  >  443 [ACK] Seq=971 Ack=524 Win=261376 Len=0"
"5673","338.537571","49.44.213.34","172.20.48.201","TLSv1.3","89","Application Data"
"5674","338.537619","172.20.48.201","49.44.213.34","TCP","54","65370  >  443 [ACK] Seq=984 Ack=536 Win=261376 Len=0"
"5675","338.538062","49.44.172.226","172.20.48.201","TLSv1.3","190","Application Data, Application Data"
"5676","338.538062","157.240.23.53","172.20.48.201","TLSv1.3","190","Application Data, Application Data"
"5677","338.538114","172.20.48.201","49.44.172.226","TCP","54","65371  >  443 [ACK] Seq=984 Ack=672 Win=261376 Len=0"
"5678","338.538256","172.20.48.201","157.240.23.53","TCP","54","65373  >  443 [ACK] Seq=971 Ack=660 Win=261376 Len=0"
"5679","338.539126","163.70.139.60","172.20.48.201","TCP","60","443  >  65368 [ACK] Seq=660 Ack=968 Win=65024 Len=0"
"5680","338.540434","49.44.213.34","172.20.48.201","TLSv1.3","190","Application Data, Application Data"
"5681","338.540483","172.20.48.201","49.44.213.34","TCP","54","65370  >  443 [ACK] Seq=984 Ack=672 Win=261376 Len=0"
"5682","338.544832","49.44.246.164","172.20.48.201","TLSv1.3","89","Application Data"
"5683","338.544921","172.20.48.201","49.44.246.164","TCP","54","65369  >  443 [ACK] Seq=987 Ack=537 Win=261376 Len=0"
"5684","338.547569","49.44.246.164","172.20.48.201","TLSv1.3","190","Application Data, Application Data"
"5685","338.547627","172.20.48.201","49.44.246.164","TCP","54","65369  >  443 [ACK] Seq=987 Ack=673 Win=261376 Len=0"
"5686","338.548583","40.79.167.8","172.20.48.201","TLSv1.3","335","Application Data"
"5687","338.554423","172.20.48.201","49.44.246.164","TLSv1.3","237","Application Data"
"5688","338.561630","49.44.246.164","172.20.48.201","TLSv1.3","89","Application Data"
"5689","338.561695","172.20.48.201","49.44.246.164","TCP","54","65369  >  443 [ACK] Seq=1170 Ack=708 Win=261376 Len=0"
"5690","338.563190","49.44.246.164","172.20.48.201","TLSv1.3","2826","Application Data, Application Data"
"5691","338.563267","172.20.48.201","49.44.246.164","TCP","54","65369  >  443 [ACK] Seq=1170 Ack=3480 Win=262144 Len=0"
"5692","338.564006","49.44.246.164","172.20.48.201","TLSv1.3","1348","Application Data"
"5693","338.564074","172.20.48.201","49.44.246.164","TCP","54","65369  >  443 [ACK] Seq=1170 Ack=4774 Win=260608 Len=0"
"5694","338.592442","172.20.48.201","40.79.167.8","TCP","54","65367  >  443 [ACK] Seq=4963 Ack=6984 Win=64000 Len=0"
"5695","338.671325","172.20.48.201","35.186.224.40","TLSv1.2","82","Application Data"
"5696","338.675057","35.186.224.40","172.20.48.201","TCP","60","443  >  64727 [ACK] Seq=1 Ack=337 Win=253 Len=0"
"5697","340.881341","172.20.48.201","172.64.155.209","TCP","55","[TCP Keep-Alive] 65219  >  443 [ACK] Seq=13912 Ack=3021 Win=253 Len=1"
"5698","340.884277","172.64.155.209","172.20.48.201","TCP","66","[TCP Keep-Alive ACK] 443  >  65219 [ACK] Seq=3021 Ack=13913 Win=31 Len=0 SLE=13912 SRE=13913"
"5699","342.127224","172.20.48.201","35.186.224.22","TLSv1.2","138","Application Data"
"5700","342.127396","172.20.48.201","35.186.224.22","TLSv1.2","93","Application Data"
"5701","342.127449","172.20.48.201","35.186.224.22","TLSv1.2","665","Application Data"
"5702","342.131173","35.186.224.22","172.20.48.201","TCP","60","443  >  65239 [ACK] Seq=2906 Ack=8890 Win=418 Len=0"
"5703","342.131173","35.186.224.22","172.20.48.201","TCP","60","443  >  65239 [ACK] Seq=2906 Ack=8929 Win=418 Len=0"
"5704","342.131173","35.186.224.22","172.20.48.201","TCP","60","443  >  65239 [ACK] Seq=2906 Ack=9540 Win=429 Len=0"
"5705","342.134141","35.186.224.22","172.20.48.201","TLSv1.2","93","Application Data"
"5706","342.185359","172.20.48.201","35.186.224.22","TCP","54","65239  >  443 [ACK] Seq=9540 Ack=2945 Win=251 Len=0"
"5707","342.253590","35.186.224.22","172.20.48.201","TLSv1.2","137","Application Data"
"5708","342.255509","172.20.48.201","35.186.224.22","TLSv1.2","93","Application Data"
"5709","342.299391","35.186.224.22","172.20.48.201","TCP","60","443  >  65239 [ACK] Seq=3028 Ack=9579 Win=429 Len=0"
"5710","343.983672","172.20.48.201","8.8.4.4","TCP","55","[TCP Keep-Alive] 65353  >  443 [ACK] Seq=2487 Ack=6642 Win=65280 Len=1"
"5711","343.986600","8.8.4.4","172.20.48.201","TCP","66","[TCP Keep-Alive ACK] 443  >  65353 [ACK] Seq=6642 Ack=2488 Win=64000 Len=0 SLE=2487 SRE=2488"
"5712","344.051698","172.20.48.201","172.20.72.11","DNS","85","Standard query 0xc5db A fd.api.iris.microsoft.com"
"5713","344.055220","172.20.72.11","172.20.48.201","DNS","210","Standard query response 0xc5db A fd.api.iris.microsoft.com CNAME fd-api-iris.trafficmanager.net CNAME iris-de-prod-azsc-v2-eas-b.eastasia.cloudapp.azure.com A 20.24.125.47"
"5714","344.056313","172.20.48.201","20.24.125.47","TCP","66","65375  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5715","344.124922","20.24.125.47","172.20.48.201","TCP","66","443  >  65375 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1386 WS=256 SACK_PERM"
"5716","344.124985","172.20.48.201","20.24.125.47","TCP","54","65375  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"5717","344.129295","172.20.48.201","20.24.125.47","TLSv1.2","529","Client Hello (SNI=fd.api.iris.microsoft.com)"
"5718","344.132405","20.24.125.47","172.20.48.201","TCP","60","443  >  65375 [ACK] Seq=1 Ack=476 Win=65280 Len=0"
"5719","344.199855","20.24.125.47","172.20.48.201","TCP","1440","443  >  65375 [PSH, ACK] Seq=1 Ack=476 Win=65280 Len=1386 [TCP PDU reassembled in 5724]"
"5720","344.199904","172.20.48.201","20.24.125.47","TCP","54","65375  >  443 [ACK] Seq=476 Ack=1387 Win=262144 Len=0"
"5721","344.201693","20.24.125.47","172.20.48.201","TCP","1440","443  >  65375 [ACK] Seq=1387 Ack=476 Win=65280 Len=1386 [TCP PDU reassembled in 5724]"
"5722","344.201693","20.24.125.47","172.20.48.201","TCP","1440","443  >  65375 [ACK] Seq=2773 Ack=476 Win=65280 Len=1386 [TCP PDU reassembled in 5724]"
"5723","344.201693","20.24.125.47","172.20.48.201","TCP","1440","443  >  65375 [ACK] Seq=4159 Ack=476 Win=65280 Len=1386 [TCP PDU reassembled in 5724]"
"5724","344.201693","20.24.125.47","172.20.48.201","TLSv1.2","742","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"5725","344.201750","172.20.48.201","20.24.125.47","TCP","54","65375  >  443 [ACK] Seq=476 Ack=6233 Win=262144 Len=0"
"5726","344.246170","172.20.48.201","20.24.125.47","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5727","344.246616","172.20.48.201","20.24.125.47","TLSv1.2","141","Application Data"
"5728","344.249294","20.24.125.47","172.20.48.201","TCP","60","443  >  65375 [ACK] Seq=6233 Ack=634 Win=65280 Len=0"
"5729","344.249294","20.24.125.47","172.20.48.201","TCP","60","443  >  65375 [ACK] Seq=6233 Ack=721 Win=65280 Len=0"
"5730","344.315509","20.24.125.47","172.20.48.201","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"5731","344.315549","172.20.48.201","20.24.125.47","TCP","54","65375  >  443 [ACK] Seq=721 Ack=6284 Win=261888 Len=0"
"5732","344.316196","172.20.48.201","20.24.125.47","TCP","1440","65375  >  443 [ACK] Seq=721 Ack=6284 Win=261888 Len=1386 [TCP PDU reassembled in 5735]"
"5733","344.316196","172.20.48.201","20.24.125.47","TCP","1440","65375  >  443 [ACK] Seq=2107 Ack=6284 Win=261888 Len=1386 [TCP PDU reassembled in 5735]"
"5734","344.316196","172.20.48.201","20.24.125.47","TCP","1440","65375  >  443 [ACK] Seq=3493 Ack=6284 Win=261888 Len=1386 [TCP PDU reassembled in 5735]"
"5735","344.316196","172.20.48.201","20.24.125.47","TLSv1.2","730","Application Data"
"5736","344.317673","20.24.125.47","172.20.48.201","TLSv1.2","123","Application Data"
"5737","344.317707","172.20.48.201","20.24.125.47","TCP","54","65375  >  443 [ACK] Seq=5555 Ack=6353 Win=261888 Len=0"
"5738","344.317794","172.20.48.201","20.24.125.47","TLSv1.2","92","Application Data"
"5739","344.318674","20.24.125.47","172.20.48.201","TCP","60","443  >  65375 [ACK] Seq=6353 Ack=2107 Win=64000 Len=0"
"5740","344.318674","20.24.125.47","172.20.48.201","TCP","60","443  >  65375 [ACK] Seq=6353 Ack=3493 Win=62720 Len=0"
"5741","344.318674","20.24.125.47","172.20.48.201","TCP","60","443  >  65375 [ACK] Seq=6353 Ack=4879 Win=61440 Len=0"
"5742","344.318674","20.24.125.47","172.20.48.201","TCP","60","443  >  65375 [ACK] Seq=6353 Ack=5555 Win=60928 Len=0"
"5743","344.319766","20.24.125.47","172.20.48.201","TCP","60","443  >  65375 [ACK] Seq=6353 Ack=5593 Win=60928 Len=0"
"5744","344.381667","20.24.125.47","172.20.48.201","TLSv1.2","92","Application Data"
"5745","344.381708","172.20.48.201","20.24.125.47","TCP","54","65375  >  443 [ACK] Seq=5593 Ack=6391 Win=261888 Len=0"
"5746","344.478593","20.24.125.47","172.20.48.201","TCP","1440","443  >  65375 [ACK] Seq=6391 Ack=5593 Win=60928 Len=1386 [TCP PDU reassembled in 5748]"
"5747","344.478593","20.24.125.47","172.20.48.201","TCP","1440","443  >  65375 [ACK] Seq=7777 Ack=5593 Win=60928 Len=1386 [TCP PDU reassembled in 5748]"
"5748","344.478593","20.24.125.47","172.20.48.201","TLSv1.2","815","Application Data, Application Data"
"5749","344.478655","172.20.48.201","20.24.125.47","TCP","54","65375  >  443 [ACK] Seq=5593 Ack=9924 Win=262144 Len=0"
"5750","345.742744","172.20.48.201","52.123.185.198","TCP","55","[TCP Keep-Alive] 65354  >  443 [ACK] Seq=5160 Ack=7294 Win=64512 Len=1"
"5751","345.747355","52.123.185.198","172.20.48.201","TCP","66","[TCP Keep-Alive ACK] 443  >  65354 [ACK] Seq=7294 Ack=5161 Win=61184 Len=0 SLE=5160 SRE=5161"
"5752","346.154717","172.20.48.201","104.97.76.219","TCP","66","65386  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5753","346.188534","104.97.76.219","172.20.48.201","TCP","66","443  >  65386 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"5754","346.188627","172.20.48.201","104.97.76.219","TCP","54","65386  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5755","346.189703","172.20.48.201","104.97.76.219","TCP","1438","65386  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1384 [TCP PDU reassembled in 5756]"
"5756","346.189703","172.20.48.201","104.97.76.219","TLSv1.3","765","Client Hello (SNI=easylist-downloads.adblockplus.org)"
"5757","346.193203","104.97.76.219","172.20.48.201","TCP","60","443  >  65386 [ACK] Seq=1 Ack=1385 Win=62976 Len=0"
"5758","346.193203","104.97.76.219","172.20.48.201","TCP","60","443  >  65386 [ACK] Seq=1 Ack=2096 Win=62336 Len=0"
"5759","346.224609","104.97.76.219","172.20.48.201","TLSv1.3","324","Server Hello, Change Cipher Spec, Application Data, Application Data"
"5760","346.225398","172.20.48.201","104.97.76.219","TLSv1.3","134","Change Cipher Spec, Application Data"
"5761","346.225766","172.20.48.201","104.97.76.219","TLSv1.3","719","Application Data"
"5762","346.228191","104.97.76.219","172.20.48.201","TCP","60","443  >  65386 [ACK] Seq=271 Ack=2841 Win=61696 Len=0"
"5763","346.259174","104.97.76.219","172.20.48.201","TLSv1.3","357","Application Data"
"5764","346.308197","172.20.48.201","104.97.76.219","TCP","54","65386  >  443 [ACK] Seq=2841 Ack=574 Win=64768 Len=0"
"5765","346.311424","104.97.76.219","172.20.48.201","TLSv1.3","453","Application Data"
"5766","346.355758","172.20.48.201","104.97.76.219","TCP","54","65386  >  443 [ACK] Seq=2841 Ack=973 Win=64512 Len=0"
"5767","347.906903","172.20.48.201","172.20.72.11","DNS","91","Standard query 0x15e8 A settings-win.data.microsoft.com"
"5768","347.911224","172.20.72.11","172.20.48.201","DNS","222","Standard query response 0x15e8 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-eus2-2.eastus2.cloudapp.azure.com A 52.167.17.97"
"5769","347.914496","172.20.48.201","52.167.17.97","TCP","66","65390  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5770","348.127432","52.167.17.97","172.20.48.201","TCP","66","443  >  65390 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1386 WS=256 SACK_PERM"
"5771","348.127637","172.20.48.201","52.167.17.97","TCP","54","65390  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5772","348.131524","172.20.48.201","52.167.17.97","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"5773","348.134801","52.167.17.97","172.20.48.201","TCP","60","443  >  65390 [ACK] Seq=1 Ack=215 Win=65536 Len=0"
"5774","348.348502","52.167.17.97","172.20.48.201","TCP","1440","443  >  65390 [ACK] Seq=1 Ack=215 Win=65536 Len=1386 [TCP PDU reassembled in 5776]"
"5775","348.351996","52.167.17.97","172.20.48.201","TCP","1440","443  >  65390 [ACK] Seq=1387 Ack=215 Win=65536 Len=1386 [TCP PDU reassembled in 5776]"
"5776","348.351996","52.167.17.97","172.20.48.201","TLSv1.2","1040","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"5777","348.352043","172.20.48.201","52.167.17.97","TCP","54","65390  >  443 [ACK] Seq=215 Ack=3759 Win=65280 Len=0"
"5778","348.356179","172.20.48.201","52.167.17.97","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5779","348.359144","52.167.17.97","172.20.48.201","TCP","60","443  >  65390 [ACK] Seq=3759 Ack=373 Win=65536 Len=0"
"5780","348.569664","52.167.17.97","172.20.48.201","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"5781","348.594912","172.20.48.201","52.167.17.97","TLSv1.2","141","Application Data"
"5782","348.594987","172.20.48.201","52.167.17.97","TLSv1.2","839","Application Data"
"5783","348.597680","52.167.17.97","172.20.48.201","TLSv1.2","123","Application Data"
"5784","348.597911","172.20.48.201","52.167.17.97","TLSv1.2","92","Application Data"
"5785","348.600573","52.167.17.97","172.20.48.201","TCP","60","443  >  65390 [ACK] Seq=3879 Ack=1283 Win=64768 Len=0"
"5786","348.807628","52.167.17.97","172.20.48.201","TLSv1.2","92","Application Data"
"5787","348.848254","172.20.48.201","52.167.17.97","TCP","54","65390  >  443 [ACK] Seq=1283 Ack=3917 Win=65280 Len=0"
"5788","349.015434","52.167.17.97","172.20.48.201","TLSv1.2","378","Application Data"
"5789","349.017463","172.20.48.201","52.167.17.97","TCP","54","65390  >  443 [FIN, ACK] Seq=1283 Ack=4241 Win=65024 Len=0"
"5790","349.021310","52.167.17.97","172.20.48.201","TCP","60","443  >  65390 [FIN, ACK] Seq=4241 Ack=1284 Win=64768 Len=0"
"5791","349.021355","172.20.48.201","52.167.17.97","TCP","54","65390  >  443 [ACK] Seq=1284 Ack=4242 Win=65024 Len=0"
"5792","349.908122","172.20.48.201","142.250.195.106","TCP","55","[TCP Keep-Alive] 65221  >  443 [ACK] Seq=2195 Ack=1006 Win=255 Len=1"
"5793","349.910696","142.250.195.106","172.20.48.201","TCP","66","[TCP Keep-Alive ACK] 443  >  65221 [ACK] Seq=1006 Ack=2196 Win=235 Len=0 SLE=2195 SRE=2196"
"5794","350.330102","172.20.48.201","4.190.205.28","TLSv1.2","112","Application Data"
"5795","350.334187","4.190.205.28","172.20.48.201","TCP","60","443  >  64881 [ACK] Seq=283 Ack=407 Win=251 Len=0"
"5796","350.444123","4.190.205.28","172.20.48.201","TLSv1.2","101","Application Data"
"5797","350.485502","172.20.48.201","4.190.205.28","TCP","54","64881  >  443 [ACK] Seq=407 Ack=330 Win=252 Len=0"
"5798","350.752468","172.20.48.201","35.190.80.1","TCP","55","[TCP Keep-Alive] 65284  >  443 [ACK] Seq=2039 Ack=409 Win=255 Len=1"
"5799","350.756015","35.190.80.1","172.20.48.201","TCP","66","[TCP Keep-Alive ACK] 443  >  65284 [ACK] Seq=409 Ack=2040 Win=242 Len=0 SLE=2039 SRE=2040"
"5800","350.859467","172.20.48.201","104.18.32.47","TCP","55","[TCP Keep-Alive] 65213  >  443 [ACK] Seq=209082 Ack=78743 Win=252 Len=1"
"5801","350.863124","104.18.32.47","172.20.48.201","TCP","66","[TCP Keep-Alive ACK] 443  >  65213 [ACK] Seq=78743 Ack=209083 Win=97 Len=0 SLE=209082 SRE=209083"
"5802","352.126121","172.20.48.201","35.186.224.40","TLSv1.2","97","Application Data"
"5803","352.128778","35.186.224.40","172.20.48.201","TCP","60","443  >  64744 [ACK] Seq=441 Ack=517 Win=245 Len=0"
"5804","352.216162","35.186.224.40","172.20.48.201","TLSv1.2","94","Application Data"
"5805","352.265663","172.20.48.201","35.186.224.40","TCP","54","64744  >  443 [ACK] Seq=517 Ack=481 Win=254 Len=0"
"5806","352.391214","172.20.48.201","52.187.79.109","TCP","55","[TCP Keep-Alive] 64746  >  443 [ACK] Seq=67 Ack=60 Win=254 Len=1 [TCP PDU reassembled in 3980]"
"5807","352.394911","52.187.79.109","172.20.48.201","TCP","66","[TCP Keep-Alive ACK] 443  >  64746 [ACK] Seq=60 Ack=68 Win=232 Len=0 SLE=67 SRE=68"
"5808","352.422324","172.20.48.201","172.20.55.255","UDP","86","57621  >  57621 Len=44"
"5809","353.631256","172.20.48.201","52.123.164.109","TLSv1.2","112","Application Data"
"5810","353.656662","52.123.164.109","172.20.48.201","TLSv1.2","101","Application Data"
"5811","353.707540","172.20.48.201","52.123.164.109","TCP","54","64703  >  443 [ACK] Seq=407 Ack=330 Win=251 Len=0"
"5812","353.928620","172.20.48.201","3.233.158.26","TCP","55","[TCP Keep-Alive] 65271  >  443 [ACK] Seq=6930 Ack=592 Win=252 Len=1"
"5813","353.931093","3.233.158.26","172.20.48.201","TCP","66","[TCP Keep-Alive ACK] 443  >  65271 [ACK] Seq=592 Ack=6931 Win=137 Len=0 SLE=6930 SRE=6931"
"5814","354.007924","172.20.48.201","224.0.0.251","MDNS","568","Standard query response 0x0000 PTR Aakanksha._dosvc._tcp.local SRV 0 0 7680 Aakanksha.local TXT"
"5815","354.009679","172.20.48.201","224.0.0.251","MDNS","87","Standard query 0x0000 ANY Aakanksha._dosvc._tcp.local, ""QM"" question"
"5816","354.171144","172.20.48.201","35.186.224.22","TLSv1.2","139","Application Data"
"5817","354.171248","172.20.48.201","35.186.224.22","TLSv1.2","93","Application Data"
"5818","354.171293","172.20.48.201","35.186.224.22","TCP","1440","65267  >  443 [ACK] Seq=2501 Ack=1001 Win=255 Len=1386 [TCP PDU reassembled in 5819]"
"5819","354.171293","172.20.48.201","35.186.224.22","TLSv1.2","560","Application Data"
"5820","354.174035","35.186.224.22","172.20.48.201","TCP","60","443  >  65267 [ACK] Seq=1001 Ack=2462 Win=299 Len=0"
"5821","354.174827","35.186.224.22","172.20.48.201","TCP","60","443  >  65267 [ACK] Seq=1001 Ack=2501 Win=299 Len=0"
"5822","354.174827","35.186.224.22","172.20.48.201","TCP","60","443  >  65267 [ACK] Seq=1001 Ack=3887 Win=309 Len=0"
"5823","354.174827","35.186.224.22","172.20.48.201","TCP","60","443  >  65267 [ACK] Seq=1001 Ack=4393 Win=320 Len=0"
"5824","354.177999","35.186.224.22","172.20.48.201","TLSv1.2","93","Application Data"
"5825","354.224003","172.20.48.201","35.186.224.22","TCP","54","65267  >  443 [ACK] Seq=4393 Ack=1040 Win=255 Len=0"
"5826","354.270023","172.20.48.201","224.0.0.251","MDNS","87","Standard query 0x0000 ANY Aakanksha._dosvc._tcp.local, ""QM"" question"
